"No.","Time","Source","Destination","Protocol","Length","Info"
"29527","94.535660","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13851839 Ack=97603 Win=614 Len=2896 TSval=1220772555 TSecr=347601755"
"29528","94.535909","194.29.146.149","194.29.146.97","TCP","2082","cvsup > 39835 [PSH, ACK] Seq=13854735 Ack=97603 Win=614 Len=2016 TSval=1220772555 TSecr=347601755"
"29531","94.597943","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13856751 Ack=97843 Win=637 Len=0 TSval=1220772618 TSecr=347601779"
"29533","94.598497","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13856751 Ack=97873 Win=637 Len=0 TSval=1220772618 TSecr=347601819"
"29535","94.604656","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13856751 Ack=97879 Win=637 Len=0 TSval=1220772624 TSecr=347601824"
"29537","94.618696","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13856751 Ack=97885 Win=637 Len=0 TSval=1220772638 TSecr=347601832"
"29539","94.619897","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13856751 Ack=97891 Win=637 Len=0 TSval=1220772640 TSecr=347601840"
"29541","94.636830","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13856751 Ack=97897 Win=637 Len=1448 TSval=1220772656 TSecr=347601848"
"29543","94.637081","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13858199 Ack=97897 Win=637 Len=2896 TSval=1220772656 TSecr=347601848"
"29545","94.637331","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13861095 Ack=97897 Win=637 Len=4344 TSval=1220772656 TSecr=347601848"
"29547","94.637581","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13865439 Ack=97897 Win=637 Len=2896 TSval=1220772656 TSecr=347601848"
"29549","94.637831","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13868335 Ack=97897 Win=637 Len=2896 TSval=1220772656 TSecr=347601848"
"29551","94.638081","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13871231 Ack=97897 Win=637 Len=1904 TSval=1220772656 TSecr=347601848"
"29553","94.640047","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13873135 Ack=97903 Win=637 Len=1448 TSval=1220772659 TSecr=347601858"
"29554","94.640298","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13874583 Ack=97903 Win=637 Len=2896 TSval=1220772659 TSecr=347601858"
"29556","94.640549","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13877479 Ack=97903 Win=637 Len=4344 TSval=1220772659 TSecr=347601858"
"29558","94.640798","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13881823 Ack=97903 Win=637 Len=2896 TSval=1220772659 TSecr=347601858"
"29559","94.641046","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13884719 Ack=97903 Win=637 Len=2896 TSval=1220772659 TSecr=347601858"
"29560","94.641295","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13887615 Ack=97903 Win=637 Len=1904 TSval=1220772659 TSecr=347601858"
"29561","94.644676","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13889519 Ack=97903 Win=637 Len=1448 TSval=1220772664 TSecr=347601862"
"29562","94.644933","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13890967 Ack=97903 Win=637 Len=2896 TSval=1220772664 TSecr=347601862"
"29563","94.645167","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13893863 Ack=97903 Win=637 Len=2896 TSval=1220772664 TSecr=347601862"
"29564","94.645436","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13896759 Ack=97903 Win=637 Len=4344 TSval=1220772664 TSecr=347601862"
"29565","94.645685","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13901103 Ack=97903 Win=637 Len=2896 TSval=1220772664 TSecr=347601862"
"29566","94.645934","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13903999 Ack=97903 Win=637 Len=1904 TSval=1220772664 TSecr=347601862"
"29567","94.649592","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13905903 Ack=97903 Win=637 Len=1448 TSval=1220772669 TSecr=347601862"
"29568","94.649844","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13907351 Ack=97903 Win=637 Len=2896 TSval=1220772669 TSecr=347601862"
"29569","94.650093","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13910247 Ack=97903 Win=637 Len=4344 TSval=1220772669 TSecr=347601862"
"29570","94.650343","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13914591 Ack=97903 Win=637 Len=2896 TSval=1220772669 TSecr=347601862"
"29571","94.650593","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13917487 Ack=97903 Win=637 Len=2896 TSval=1220772669 TSecr=347601862"
"29572","94.650838","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13920383 Ack=97903 Win=637 Len=1904 TSval=1220772669 TSecr=347601862"
"29574","94.655581","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13922287 Ack=97903 Win=637 Len=1448 TSval=1220772675 TSecr=347601873"
"29575","94.655832","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13923735 Ack=97903 Win=637 Len=2896 TSval=1220772675 TSecr=347601873"
"29577","94.656085","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13926631 Ack=97903 Win=637 Len=4344 TSval=1220772675 TSecr=347601873"
"29579","94.656308","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13930975 Ack=97903 Win=637 Len=1448 TSval=1220772675 TSecr=347601873"
"29580","94.656558","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13932423 Ack=97903 Win=637 Len=2896 TSval=1220772675 TSecr=347601873"
"29581","94.656808","194.29.146.149","194.29.146.97","TCP","3418","cvsup > 39835 [PSH, ACK] Seq=13935319 Ack=97903 Win=637 Len=3352 TSval=1220772675 TSecr=347601873"
"29582","94.657073","194.29.146.149","194.29.146.97","TCP","3811","cvsup > 39835 [PSH, ACK] Seq=13938671 Ack=97903 Win=637 Len=3745 TSval=1220772676 TSecr=347601873"
"29586","94.716969","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13942416 Ack=98163 Win=660 Len=0 TSval=1220772737 TSecr=347601898"
"29588","94.721510","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=13942416 Ack=98169 Win=660 Len=0 TSval=1220772741 TSecr=347601938"
"29589","94.748247","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13942416 Ack=98169 Win=660 Len=1448 TSval=1220772768 TSecr=347601938"
"29590","94.748501","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13943864 Ack=98169 Win=660 Len=2896 TSval=1220772768 TSecr=347601938"
"29592","94.748750","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13946760 Ack=98169 Win=660 Len=4344 TSval=1220772768 TSecr=347601938"
"29594","94.748999","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13951104 Ack=98169 Win=660 Len=2896 TSval=1220772768 TSecr=347601938"
"29596","94.749249","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13954000 Ack=98169 Win=660 Len=2896 TSval=1220772768 TSecr=347601938"
"29598","94.749497","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13956896 Ack=98169 Win=660 Len=1904 TSval=1220772768 TSecr=347601938"
"29600","94.752760","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13958800 Ack=98169 Win=660 Len=1448 TSval=1220772772 TSecr=347601971"
"29601","94.753010","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13960248 Ack=98169 Win=660 Len=2896 TSval=1220772772 TSecr=347601971"
"29603","94.753262","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13963144 Ack=98169 Win=660 Len=4344 TSval=1220772772 TSecr=347601971"
"29605","94.753512","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13967488 Ack=98169 Win=660 Len=2896 TSval=1220772772 TSecr=347601971"
"29606","94.753760","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13970384 Ack=98169 Win=660 Len=2896 TSval=1220772772 TSecr=347601971"
"29607","94.754009","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13973280 Ack=98169 Win=660 Len=1904 TSval=1220772772 TSecr=347601971"
"29608","94.756451","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13975184 Ack=98169 Win=660 Len=1448 TSval=1220772776 TSecr=347601975"
"29609","94.756711","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13976632 Ack=98169 Win=660 Len=2896 TSval=1220772776 TSecr=347601975"
"29610","94.756962","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13979528 Ack=98169 Win=660 Len=4344 TSval=1220772776 TSecr=347601975"
"29611","94.757210","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13983872 Ack=98169 Win=660 Len=2896 TSval=1220772776 TSecr=347601975"
"29612","94.757461","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13986768 Ack=98169 Win=660 Len=2896 TSval=1220772776 TSecr=347601975"
"29613","94.757699","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=13989664 Ack=98169 Win=660 Len=1904 TSval=1220772776 TSecr=347601975"
"29614","94.761156","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=13991568 Ack=98169 Win=660 Len=1448 TSval=1220772780 TSecr=347601975"
"29615","94.761418","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=13993016 Ack=98169 Win=660 Len=4344 TSval=1220772780 TSecr=347601975"
"29616","94.761666","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=13997360 Ack=98169 Win=660 Len=2896 TSval=1220772780 TSecr=347601975"
"29617","94.761917","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14000256 Ack=98169 Win=660 Len=2896 TSval=1220772780 TSecr=347601975"
"29618","94.762171","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14003152 Ack=98169 Win=660 Len=2896 TSval=1220772780 TSecr=347601975"
"29619","94.762406","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14006048 Ack=98169 Win=660 Len=1448 TSval=1220772780 TSecr=347601975"
"29620","94.762410","194.29.146.149","194.29.146.97","TCP","522","cvsup > 39835 [PSH, ACK] Seq=14007496 Ack=98169 Win=660 Len=456 TSval=1220772781 TSecr=347601975"
"29622","94.767582","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14007952 Ack=98169 Win=660 Len=1448 TSval=1220772787 TSecr=347601986"
"29623","94.767813","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14009400 Ack=98169 Win=660 Len=2896 TSval=1220772787 TSecr=347601986"
"29625","94.768064","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14012296 Ack=98169 Win=660 Len=2896 TSval=1220772787 TSecr=347601986"
"29626","94.768312","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14015192 Ack=98169 Win=660 Len=2896 TSval=1220772787 TSecr=347601986"
"29628","94.768599","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14018088 Ack=98169 Win=660 Len=4344 TSval=1220772787 TSecr=347601986"
"29629","94.768827","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=14022432 Ack=98169 Win=660 Len=1904 TSval=1220772787 TSecr=347601986"
"29630","94.769062","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14024336 Ack=98169 Win=660 Len=2896 TSval=1220772788 TSecr=347601986"
"29631","94.769341","194.29.146.149","194.29.146.97","TCP","2099","cvsup > 39835 [PSH, ACK] Seq=14027232 Ack=98169 Win=660 Len=2033 TSval=1220772788 TSecr=347601986"
"29636","94.828944","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98429 Win=682 Len=0 TSval=1220772849 TSecr=347602010"
"29638","94.829485","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98453 Win=682 Len=0 TSval=1220772849 TSecr=347602050"
"29640","94.835193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98459 Win=682 Len=0 TSval=1220772855 TSecr=347602056"
"29642","94.843193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98465 Win=682 Len=0 TSval=1220772863 TSecr=347602064"
"29644","94.851193","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98471 Win=682 Len=0 TSval=1220772871 TSecr=347602072"
"29646","94.861464","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98477 Win=682 Len=0 TSval=1220772881 TSecr=347602080"
"29648","94.881561","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98483 Win=682 Len=0 TSval=1220772901 TSecr=347602088"
"29650","94.902640","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98489 Win=682 Len=0 TSval=1220772922 TSecr=347602103"
"29652","94.923980","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98501 Win=682 Len=0 TSval=1220772944 TSecr=347602124"
"29654","94.945209","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14029265 Ack=98507 Win=682 Len=0 TSval=1220772965 TSecr=347602145"
"29656","94.991267","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14029265 Ack=98513 Win=682 Len=2896 TSval=1220773011 TSecr=347602200"
"29658","94.991470","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14032161 Ack=98513 Win=682 Len=1448 TSval=1220773011 TSecr=347602200"
"29659","94.991723","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14033609 Ack=98513 Win=682 Len=2896 TSval=1220773011 TSecr=347602200"
"29661","94.991980","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14036505 Ack=98513 Win=682 Len=4344 TSval=1220773011 TSecr=347602200"
"29663","94.992231","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14040849 Ack=98513 Win=682 Len=2896 TSval=1220773011 TSecr=347602200"
"29665","94.992478","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=14043745 Ack=98513 Win=682 Len=1904 TSval=1220773011 TSecr=347602200"
"29667","94.995674","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14045649 Ack=98519 Win=682 Len=1448 TSval=1220773015 TSecr=347602213"
"29668","94.995927","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14047097 Ack=98519 Win=682 Len=4344 TSval=1220773015 TSecr=347602213"
"29669","94.996175","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14051441 Ack=98519 Win=682 Len=2896 TSval=1220773015 TSecr=347602213"
"29670","94.996425","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14054337 Ack=98519 Win=682 Len=2896 TSval=1220773015 TSecr=347602213"
"29671","94.996675","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14057233 Ack=98519 Win=682 Len=2896 TSval=1220773015 TSecr=347602213"
"29672","94.996924","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=14060129 Ack=98519 Win=682 Len=1904 TSval=1220773015 TSecr=347602213"
"29673","95.004967","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14062033 Ack=98519 Win=682 Len=1448 TSval=1220773024 TSecr=347602213"
"29674","95.005218","194.29.146.149","194.29.146.97","RELOAD Frame","2962","ACK"
"29675","95.005468","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14066377 Ack=98519 Win=682 Len=2896 TSval=1220773024 TSecr=347602213"
"29677","95.009220","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14069273 Ack=98519 Win=682 Len=1448 TSval=1220773029 TSecr=347602230"
"29678","95.009472","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14070721 Ack=98519 Win=682 Len=4344 TSval=1220773029 TSecr=347602230"
"29679","95.009720","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14075065 Ack=98519 Win=682 Len=2896 TSval=1220773029 TSecr=347602230"
"29680","95.009969","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14077961 Ack=98519 Win=682 Len=2896 TSval=1220773029 TSecr=347602230"
"29681","95.010220","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14080857 Ack=98519 Win=682 Len=2896 TSval=1220773029 TSecr=347602230"
"29682","95.010467","194.29.146.149","194.29.146.97","TCP","2554","cvsup > 39835 [PSH, ACK] Seq=14083753 Ack=98519 Win=682 Len=2488 TSval=1220773029 TSecr=347602230"
"29685","95.074980","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14086241 Ack=98839 Win=705 Len=0 TSval=1220773095 TSecr=347602256"
"29687","95.079460","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14086241 Ack=98869 Win=705 Len=0 TSval=1220773099 TSecr=347602296"
"29689","95.082110","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14086241 Ack=98875 Win=705 Len=0 TSval=1220773102 TSecr=347602301"
"29691","95.083608","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14086241 Ack=98881 Win=705 Len=0 TSval=1220773103 TSecr=347602304"
"29693","95.099764","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14086241 Ack=98887 Win=705 Len=1448 TSval=1220773119 TSecr=347602312"
"29695","95.100014","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14087689 Ack=98887 Win=705 Len=2896 TSval=1220773119 TSecr=347602312"
"29697","95.100266","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14090585 Ack=98887 Win=705 Len=2896 TSval=1220773119 TSecr=347602312"
"29699","95.100520","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14093481 Ack=98887 Win=705 Len=4344 TSval=1220773119 TSecr=347602312"
"29700","95.100767","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14097825 Ack=98887 Win=705 Len=2896 TSval=1220773119 TSecr=347602312"
"29701","95.101014","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=14100721 Ack=98887 Win=705 Len=1904 TSval=1220773119 TSecr=347602312"
"29702","95.101648","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14102625 Ack=98893 Win=705 Len=1448 TSval=1220773121 TSecr=347602321"
"29703","95.101901","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14104073 Ack=98893 Win=705 Len=4344 TSval=1220773121 TSecr=347602321"
"29704","95.102149","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14108417 Ack=98893 Win=705 Len=2896 TSval=1220773121 TSecr=347602321"
"29705","95.102400","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14111313 Ack=98893 Win=705 Len=2896 TSval=1220773121 TSecr=347602321"
"29706","95.102648","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14114209 Ack=98893 Win=705 Len=2896 TSval=1220773121 TSecr=347602321"
"29707","95.102880","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14117105 Ack=98893 Win=705 Len=1448 TSval=1220773121 TSecr=347602321"
"29709","95.107745","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14118553 Ack=98893 Win=705 Len=2896 TSval=1220773127 TSecr=347602328"
"29711","95.107995","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14121449 Ack=98893 Win=705 Len=2896 TSval=1220773127 TSecr=347602328"
"29712","95.108243","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14124345 Ack=98893 Win=705 Len=2896 TSval=1220773127 TSecr=347602328"
"29713","95.108494","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14127241 Ack=98893 Win=705 Len=2896 TSval=1220773127 TSecr=347602328"
"29714","95.108742","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14130137 Ack=98893 Win=705 Len=2896 TSval=1220773127 TSecr=347602328"
"29715","95.108974","194.29.146.149","194.29.146.97","TCP","2426","cvsup > 39835 [PSH, ACK] Seq=14133033 Ack=98893 Win=705 Len=2360 TSval=1220773127 TSecr=347602328"
"29716","95.110625","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14135393 Ack=98893 Win=705 Len=1448 TSval=1220773130 TSecr=347602329"
"29717","95.110897","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14136841 Ack=98893 Win=705 Len=4344 TSval=1220773130 TSecr=347602329"
"29718","95.111126","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14141185 Ack=98893 Win=705 Len=1448 TSval=1220773130 TSecr=347602329"
"29719","95.111377","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14142633 Ack=98893 Win=705 Len=4344 TSval=1220773130 TSecr=347602329"
"29720","95.111626","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14146977 Ack=98893 Win=705 Len=1448 TSval=1220773130 TSecr=347602329"
"29722","95.121526","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14148425 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29723","95.121775","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14151321 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29724","95.122027","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14154217 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29725","95.122274","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14157113 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29727","95.122501","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14160009 Ack=98893 Win=705 Len=1448 TSval=1220773141 TSecr=347602342"
"29728","95.122774","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14161457 Ack=98893 Win=705 Len=4344 TSval=1220773141 TSecr=347602342"
"29729","95.122999","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14165801 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29731","95.123269","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14168697 Ack=98893 Win=705 Len=2896 TSval=1220773141 TSecr=347602342"
"29732","95.123515","194.29.146.149","194.29.146.97","TCP","607","cvsup > 39835 [PSH, ACK] Seq=14171593 Ack=98893 Win=705 Len=541 TSval=1220773141 TSecr=347602342"
"29805","95.181918","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14172134 Ack=99233 Win=727 Len=0 TSval=1220773202 TSecr=347602363"
"29808","95.182457","194.29.146.149","194.29.146.97","TCP","66","cvsup > 39835 [ACK] Seq=14172134 Ack=99257 Win=727 Len=0 TSval=1220773202 TSecr=347602403"
"29825","95.241870","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14172134 Ack=99257 Win=727 Len=1448 TSval=1220773261 TSecr=347602403"
"29826","95.242118","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14173582 Ack=99257 Win=727 Len=2896 TSval=1220773261 TSecr=347602403"
"29829","95.242394","194.29.146.149","194.29.146.97","TCP","4410","cvsup > 39835 [ACK] Seq=14176478 Ack=99257 Win=727 Len=4344 TSval=1220773261 TSecr=347602403"
"29831","95.242643","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14180822 Ack=99257 Win=727 Len=2896 TSval=1220773261 TSecr=347602403"
"29832","95.242893","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14183718 Ack=99257 Win=727 Len=2896 TSval=1220773261 TSecr=347602403"
"29833","95.243142","194.29.146.149","194.29.146.97","TCP","1970","cvsup > 39835 [PSH, ACK] Seq=14186614 Ack=99257 Win=727 Len=1904 TSval=1220773261 TSecr=347602403"
"29834","95.243391","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14188518 Ack=99257 Win=727 Len=2896 TSval=1220773262 TSecr=347602403"
"29835","95.243642","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14191414 Ack=99257 Win=727 Len=2896 TSval=1220773262 TSecr=347602403"
"29836","95.243891","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14194310 Ack=99257 Win=727 Len=2896 TSval=1220773262 TSecr=347602403"
"29837","95.244141","194.29.146.149","194.29.146.97","TCP","2962","cvsup > 39835 [ACK] Seq=14197206 Ack=99257 Win=727 Len=2896 TSval=1220773262 TSecr=347602403"
"29838","95.244389","194.29.146.149","194.29.146.97","TCP","1514","cvsup > 39835 [ACK] Seq=14200102 Ack=99257 Win=727 Len=1448 TSval=1220773262 TSecr=347602403"
